user,name_product,total_score,pigmentation,longevity,application,hydration
뿌린,힌스_무드인핸서워터리퀴드글로우_ 기프티드,5,3,2,3,3
보리언니S2,힌스_무드인핸서워터리퀴드글로우_ 기프티드,5,1,2,3,3
보리언니S2,힌스_무드인핸서워터리퀴드글로우_ 기프티드,5,3,3,3,3
냥냥펀치눈꽃마녀,힌스_무드인핸서워터리퀴드글로우_ 기프티드,4,2,2,3,3
꼬냥희,힌스_무드인핸서워터리퀴드글로우_ 기프티드,5,3,2,3,3
yepicture,힌스_무드인핸서워터리퀴드글로우_ 기프티드,5,3,2,3,3
푸린쓰,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,4,3,2,3,3
지민럽,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,2,3,3,2
여쿨에미쳐버린여자,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
해피해피love,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,2,3,3
해피해피love,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
Ph5,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,4,1,3,3,3
꼬냥희,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,2,3,3
beforesun,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,2,2,3
올영출첵러,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,4,2,3,3,3
치요데스,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
너의모든순대간,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,2,3,3,3
hhyeryeong,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
yem,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
choso****,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,2,3,3
hhyeryeong,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
snackal****,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,3,3,3
까따,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,1,2,3
룰루,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,5,3,2,3,3
totoro,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,2,2,1,3,3
totoro,힌스_무드인핸서워터리퀴드글로우_ 뉴얼루어,2,1,1,2,2
리뷰대마왕,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,3,3,3
꼬냥희,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,2,3,3
gn4343,힌스_무드인핸서워터리퀴드글로우_ 보더리스,4,2,2,3,3
예동이,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,3,3,3
예동이,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,3,3,3
예동이,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,3,3,3
예동이,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,3,3,3
동동동대문,힌스_무드인핸서워터리퀴드글로우_ 보더리스,4,1,1,2,2
동동동대문,힌스_무드인핸서워터리퀴드글로우_ 보더리스,4,2,1,2,2
동동동대문,힌스_무드인핸서워터리퀴드글로우_ 보더리스,4,1,1,2,2
동동동대문,힌스_무드인핸서워터리퀴드글로우_ 보더리스,4,2,2,2,2
k202405180****,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,2,2,2,2
bboo****,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,2,2,3
리뷰대마왕,힌스_무드인핸서워터리퀴드글로우_ 보더리스,5,3,2,3,3
